run,case,profile,rate,mode,repetition,source,Outcome,Planned,Offered,NotOffered,Admitted,QueueRejected,DictionaryRejected,LogicalCapRejected,Committed,ControlConsumed,Unknown,SqlRows,RetainedLogicalRecordBytes,DictionaryLogicalBytes,QueuePeakRecords,QueueAtSourceEnd,ObservedOfferedPerSecond,ObservedCommittedPerSecond,ObservedCommittedSqlRowsPerSecond,DatabaseBytes,DatabaseBytesBeforeIndexes,IndexPageBytes,PeakSampledPackageBytes,PeakSampledWalBytes,WorkerAllocatedBytes,SourceElapsedSeconds,WriterThroughDrainSeconds,DrainSeconds,IndexSeconds,CheckpointSeconds,FinalizationSeconds,WorkerElapsedSeconds,WorkerCpuSeconds,CommitTransactions,MeanCommittedPerTransaction,MaxOfferLatenessMicroseconds,MaxOfferedToCommitMicroseconds,OfferedPerSecond,CommittedPerSecond,PeakSampledDiagnosticRssBytes,PeakSampledWriterWorkerRssBytes,PeakSampledVerifierRssBytes,TransientPathMissObservations,ReopenSeconds,TimeToFirstQuerySeconds,TraversalSeconds,QueryMaximumMicroseconds,DatabaseSha256,WorkerReportSha256,SupervisorReportSha256,VerificationReportSha256
02,r1-50000-Activity-producer-only,Activity,50000,producer-only,1,e32c45f7777af32937e59bc0268773b33eff1034,control-complete,500000,500000,0,500000,0,0,0,0,500000,0,0,68000000,0,1170,55,50000.09491018016,0,0,0,0,0,0,0,36573992,9.999981018,10.001457293,0.001476275,0.0,0.0,0.001519974,10.018850965,10.68109,0,,6044.684,0,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,150646784,76443648,0,0,,,,,,f64d9852de04d76c0c790ea4e0b9f1703eec550eae0544610192e5a5fb23e177,83c414acc9be33ec88d103678e1aa8aa42484f535dc0777d9cfa4ec34a29dbad,
02,r1-50000-Activity-sqlite,Activity,50000,sqlite,1,e32c45f7777af32937e59bc0268773b33eff1034,queue-overload,500000,500000,0,430112,69888,0,0,430112,0,0,2150560,58495232,0,4096,3872,50000.0923851707,42574.10768260389,212870.53841301944,114073600,69939200,44134400,123718360,9611992,1579570136,9.999981523,10.102666231,0.102684708,1.229886808,0.002042899,1.238610131,11.448730673,17.434954,1681,255.86674598453303,5337.408,170039.957,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,27136|38656|44288|45312|45568|45056|44800|45312|45056|44800|4128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,182169600,106950656,63070208,0,0.025199818,0.051060169,1.75744449,23160.22,c00e3becc8f20f504afab82816062d7b0080d2108b1ca2305cfe5c3b0f816427,830cece5dc510edd345282bfc32bb431369be6fd58c8db7ba848798243925eae,663d752d77c08cd2a9d7c53ea80c2afbd682ab973b07e241df4097ee65094cc3,0db2266cf6d26ef695fb8163b9d64f331ca9a41280542dad9b6224c90584e9be
02,r1-100000-Numeric-producer-only,Numeric,100000,producer-only,1,e32c45f7777af32937e59bc0268773b33eff1034,control-complete,1000000,1000000,0,1000000,0,0,0,0,1000000,0,0,72000000,0,1761,36,100000.0700700491,0,0,0,0,0,0,0,72785400,9.999992993,10.000811788,0.000818795,0.0,0.0,0.001655389,10.019767383,10.596321,0,,5681.134,0,100000|99999|100001|99996|100004|100000|99999|100001|100000|100000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,150216704,76214272,0,0,,,,,,9a608af4135a89214dac5fd0084b7ed7c03afec3a71f7dd1b9d70b8cc0d097c4,b6d10584ae2f182335366f29d8a7796904b234d07e2835074303e8824317c52e,
02,r1-100000-Numeric-sqlite,Numeric,100000,sqlite,1,e32c45f7777af32937e59bc0268773b33eff1034,queue-overload,1000000,1000000,0,901933,98067,0,0,901933,0,0,901933,64939176,0,4096,3373,100000.09021008138,89878.81807806742,89878.81807806742,120467456,29069312,91398144,139349064,18816072,1278427224,9.999990979,10.034989548,0.034998569,2.575989259,0.004154146,2.589676043,12.737505499,16.25452,3524,255.94012485811578,5066.465,92098.27,100000|100000|100000|100000|99999|100001|100000|100000|99956|100044|0,57088|83712|87552|93440|96000|94464|96768|97024|96512|95744|3629|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,211668992,136601600,62586880,0,0.024090026,0.059243518,1.690973624,32606.7,0af1c0568fcfaf1f683bcb2c617246e9da5455bd9e13e70d77f5fad53f443d4e,9d0ff181854d94fafd32de739f8ef52ec1ec8963f5b969a8fa3a02b10b7afd39,0c372a7a3add67b68454e06d502db2d7c504becacabad7098e981c98b3e1da8d,9d42aac0d47402d03b2ae358e2c82ced8d561f8f9aea41b8c3a38c9ed178300f
02,r1-100000-RepeatedStacks-producer-only,RepeatedStacks,100000,producer-only,1,e32c45f7777af32937e59bc0268773b33eff1034,control-complete,1000000,1000000,0,1000000,0,0,0,0,1000000,0,0,72000000,26002,1577,39,100000.07135005092,0,0,0,0,0,0,0,73704304,9.999992865,10.000876862,0.000883997,0.0,0.0,0.000904297,10.018982691,10.652338,0,,6157.676,0,100000|100000|100000|100000|100000|100000|100000|100000|100000|100000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,150683648,76439552,0,0,,,,,,8066bf11c727d274f28ab80214b057179aa0d6780c594cb32e260ee8f2fde1b5,80454202617b54eefa1c53329e97a358ea1b297fc4411c2bcf1b9e69b4567c3b,
02,r1-100000-RepeatedStacks-sqlite,RepeatedStacks,100000,sqlite,1,e32c45f7777af32937e59bc0268773b33eff1034,queue-overload,1000000,1000000,0,875360,124640,0,0,875360,0,0,876384,63025920,26002,4096,3936,100000.08531007278,87139.26694282814,87241.20284274299,116920320,28217344,88702976,135249848,18263992,1242405016,9.999991469,10.04552862,0.045537151,2.652135976,0.004114005,2.666640536,12.818186427,16.390924,3420,255.953216374269,5286.095,89753.541,100000|100000|99999|100001|100000|99999|100001|100000|100000|100000|0,54784|78336|90880|97024|92928|88832|92672|94208|95232|86528|3936|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,211718144,136577024,62828544,0,0.024047432,0.057602271,1.2889145,31232.736,eab479cade4aca8cde502541080b684a523fd60f5be5bde50a10b35dd49fcc7d,e0c8657386728977fcd0793b17d8746a89ac94ce291fccb4d9d341f4edb258b5,6e9bb8df4c25061cc129b1ad903ae55fa87a059d4b14ab7acf0e0b9661e57885,c4ecb6da0b488ee94f5dbf565957fdddcb5c7ecf74a996cb46cbd806256f6522
02,r1-100000-NovelStacks-producer-only,NovelStacks,100000,producer-only,1,e32c45f7777af32937e59bc0268773b33eff1034,dictionary-cap,1000000,1000000,0,1000000,0,983616,0,0,16384,0,0,1179648,3462298,1774,7,100000.09275008603,0,0,0,0,0,0,0,530608328,9.999990725,10.001080802,0.001090077,0.0,0.0,0.035861124,10.053720976,10.742434,0,,5616.104,0,100000|100000|100000|100000|100000|100000|100000|100000|100000|100000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,152256512,78508032,0,0,,,,,,0c58f666b3ec08cd87323f43fa02a9654d0ce6435b8bf80e75c6f41f45f37d89,5aa8ecc4ae6cc4f3922e86f5407171a35bc8f11297a55c04ad029197a6306e51,
02,r1-100000-NovelStacks-sqlite,NovelStacks,100000,sqlite,1,e32c45f7777af32937e59bc0268773b33eff1034,queue-overload,1000000,1000000,0,932957,67043,916573,0,16384,0,0,147456,1179648,3495066,4096,7,100000.09459008947,1638.2282044143562,14744.053839729206,5931008,4468736,1462272,6348152,1289592,596977400,9.999990541,10.001048667,0.001058126,0.053489162,0.00580129,0.090886011,10.196195955,11.450415,64,256.0,4812.353,241968.811,100000|100000|100000|100000|100000|100000|100000|100000|100000|100000|0,16384|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,160911360,85561344,74891264,0,0.022936428,0.03631802,0.172995377,10840.89,2f530db0da7f392b1bf63b41fccfacc0319ad1f7cab3fac4b1e3466774532dfc,ea318317189d2ac57f00654bf84e168d4ea51489d6a77a7787fbd3383e0b0184,71418aa1b73d93a69ac4410ad89b8a4f910f5021b4a9442bfa727815e59800fb,bb49b963a9371062dd5a3215aa6329e991d2e60d27ba42b518388b7c870cdbb2
02,r1-100000-Activity-producer-only,Activity,100000,producer-only,1,e32c45f7777af32937e59bc0268773b33eff1034,logical-cap,1000000,1000000,0,1000000,0,0,259829,0,740171,0,0,100663256,0,1806,14,100000.08125006601,0,0,0,0,0,0,0,72784488,9.999991875,10.000988006,0.000996131,0.0,0.0,0.001668105,10.019143799,10.814947,0,,5652.207,0,100000|100000|100000|100000|100000|100000|100000|100000|99999|100001|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,150167552,76251136,0,0,,,,,,bcf6ea3e3be39b12eae25b841e81295054fd830796ae27dfb9060690bad2bd5f,3b10a1529c54e551b57ae7a4aacb4064ea812bb0619972ed0fa439eb48346905,
02,r1-100000-Activity-sqlite,Activity,100000,sqlite,1,e32c45f7777af32937e59bc0268773b33eff1034,queue-overload,1000000,1000000,0,444928,555072,0,0,444928,0,0,2224640,60510208,0,4096,4096,100000.08831007799,44058.08390433172,220290.41952165856,118464512,72581120,45883392,128583072,10085792,1632063440,9.999991169,10.098668861,0.098677692,1.642246093,0.002141764,1.650014945,11.865397052,17.902789,1738,256.0,6991.261,222584.451,100000|100000|100000|100000|100000|100000|100000|99999|100001|100000|0,24320|44800|45056|47360|46336|47872|45056|45568|47616|46592|4352|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,182697984,107397120,62980096,0,0.023639593,0.047275692,1.793010148,21266.068,2a8b421a13a8b2d0ec76163b46316000ca3d3937a778abda2aab2e4833718af4,5388dde3baf19e10df9b209acde64cc74974c218b1952c31b6fe56fe153a8e77,88d944398aeb0ffe0bfa968b7680fd99577c07e31d2314fee82c2b47cee87aa5,e7b51bac89d4207965488d76c8b3d0b0e476b3d8ca3f07e9ed0205705995dbb4
02,r2-10000-Activity-producer-only,Activity,10000,producer-only,2,e32c45f7777af32937e59bc0268773b33eff1034,control-complete,100000,100000,0,100000,0,0,0,0,100000,0,0,13600000,0,169,3,10000.096461930481,0,0,0,0,0,0,0,7361120,9.999903539,10.001061127,0.001157588,0.0,0.0,0.001623263,10.019833548,10.383791,0,,5459.314,0,10000|10000|10000|10000|10000|10000|10000|10000|10000|10000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,140685312,66957312,0,0,,,,,,831813122246772c95ce99a1b1c24bf2c0104e4a30b684d15c01820df75d18fd,e96dd099db961ed242cbd89dab223c675282670c94174a8702ba2b81f6f9fe76,
02,r2-10000-Activity-sqlite,Activity,10000,sqlite,2,e32c45f7777af32937e59bc0268773b33eff1034,complete-not-production-approval,100000,100000,0,100000,0,0,0,100000,0,0,500000,13600000,0,255,9,10000.096526931737,9995.417177189429,49977.08588594715,25817088,15896576,9920512,27979928,2130072,365457336,9.999903474,10.004584924,0.00468145,0.310996606,0.001160332,0.317434662,10.428761281,12.157791,391,255.7544757033248,4844.969,47023.708,10000|10000|10000|10000|10000|10000|10000|10000|10000|10000|0,9728|9984|9984|10240|9984|9984|9984|9984|9984|9984|160|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,162938880,87920640,62267392,0,0.025049503,0.041238136,0.435671403,13643.065,59f217f92e21652ce3ce3d4c9570477ac934850fb21666902b113c5f8472d2d1,90a73dfe9101cf9f614e7542c7fcfbeee18f2b5ac38fee27f184b0378790d2b6,81a5d6568be3285698b9c93746166ef47d1fa4a51aa78f7002143ddfd99d9a8f,cccfbc3427850b866599e0df2b8f453283950a5360bc152c8a2a4e6a7d1841ec
02,r2-50000-Numeric-producer-only,Numeric,50000,producer-only,2,e32c45f7777af32937e59bc0268773b33eff1034,control-complete,500000,500000,0,500000,0,0,0,0,500000,0,0,36000000,0,888,40,50000.0859951479,0,0,0,0,0,0,0,36426352,9.999982801,10.001298671,0.00131587,0.0,0.0,0.001734197,10.019406088,10.458149,0,,5571.836,0,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,150908928,76742656,0,0,,,,,,368c049d6faba3c74ddfaf7e6c1095514a95b60b006557eb4eacb49d88a5943a,ef02c3f8493967abb46f369c163700f220209ed5273184098cf4063bd14258f2,
02,r2-50000-Numeric-sqlite,Numeric,50000,sqlite,2,e32c45f7777af32937e59bc0268773b33eff1034,complete-not-production-approval,500000,500000,0,500000,0,0,0,500000,0,0,500000,36000000,0,1045,32,50000.09349517483,49978.35424982852,49978.35424982852,66301952,16039936,50262016,76684192,10349472,709017064,9.999981301,10.004331025,0.004349724,1.593083887,0.002982027,1.60341124,11.712754009,13.976398,1954,255.88536335721597,5178.466,25824.817,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,49408|50176|50176|49664|50176|50176|49920|50176|49920|49920|288|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,186814464,111525888,63086592,0,0.023533568,0.049565547,0.785525311,23494.55,79d7ca9a8968b05d11578c5bd3a53f38a2aef1183f8e157e60ad8f90274cedc6,cceeeea5fa6e3ac50b27b07ceb3925354594780d3013ea870c26a45737faf951,fc608a8b36975b340eb94c85edcdceab8eb9869dd9eed683e3c8e6873bbabe24,ef065fbdd12a1af9c02e21e5a77d54b903fe9b5746c760cb50bc7af39d20cce8
02,r2-50000-NovelStacks-producer-only,NovelStacks,50000,producer-only,2,e32c45f7777af32937e59bc0268773b33eff1034,dictionary-cap,500000,500000,0,500000,0,483616,0,0,16384,0,0,1179648,3462298,782,36,50000.083715140165,0,0,0,0,0,0,0,270053136,9.999983257,10.001283811,0.001300554,0.0,0.0,0.026413237,10.044553054,10.562183,0,,5513.318,0,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,152338432,78467072,0,0,,,,,,db8e9c5af3364346dfa23d0a1ca91781376092c852e41063f46fac2cfd16d913,a398ac4d20d6a93a05ab445173624d64a203ab49b9d9503363b43e8759df1de4,
02,r2-50000-NovelStacks-sqlite,NovelStacks,50000,sqlite,2,e32c45f7777af32937e59bc0268773b33eff1034,queue-overload,500000,500000,0,477017,22983,460633,0,16384,0,0,147456,1179648,3474354,4096,35,50000.09283017235,1638.2311760179102,14744.080584161193,5763072,4370432,1392640,6512040,1297832,358524608,9.999981434,10.001030526,0.001049092,0.050837888,0.004810407,0.087264653,10.19536818,11.324148,64,256.0,5022.934,235470.016,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,16384|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,160538624,85274624,74412032,0,0.023767663,0.037026304,0.164195054,10591.914,9473c6ab7d4c1bebeaf437c7b8b95d0a50157839a14390ad8deb11c19ea1ea29,4079fc08866e42923f1373062eb9914ea3f1788a895909fcd81cfe439c8e641b,b02b41ccf60764546e0f9e2a44269b440ebfa58b9c5e0c1b972da186e8377c10,80a03581c6ab6ba59ea3ed2a22670f78f87953f80cad50c38f119e8bb909ccdf
02,r2-50000-Activity-producer-only,Activity,50000,producer-only,2,e32c45f7777af32937e59bc0268773b33eff1034,control-complete,500000,500000,0,500000,0,0,0,0,500000,0,0,68000000,0,826,41,50000.07657511727,0,0,0,0,0,0,0,36426560,9.999984685,10.001501391,0.001516706,0.0,0.0,0.001447188,10.018805904,10.680215,0,,5249.945,0,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,150110208,76218368,0,0,,,,,,b462419651539e17edc806bddc43882e668417fba3576b8a331d5012939dcf40,adef4bb06d2ebe692fe0eba3996b75b4930867bb9a967e28a66098f23f854d56,
02,r2-50000-Activity-sqlite,Activity,50000,sqlite,2,e32c45f7777af32937e59bc0268773b33eff1034,queue-overload,500000,500000,0,444369,55631,0,0,444369,0,0,2221845,60434184,0,4096,3793,50000.05480506007,44054.98189473132,220274.90947365662,117837824,72253440,45584384,127799824,9929232,1632684152,9.999989039,10.086691241,0.086702202,1.318991769,0.002585234,1.328403669,11.507529498,17.77549,1736,255.9729262672811,7264.551,167789.321,50000|50000|50000|50000|50000|50000|50000|50000|50000|50000|0,27136|42240|43264|47104|47104|46592|46080|46336|47616|46848|4049|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,183857152,108388352,63246336,0,0.023969467,0.047851841,1.766603602,21428.43,3927d40fdce6e3c3c835be742be6176cbca63d058002daa0b5e456e591ee2469,2a804980039bd516eb21a08dee31875e74ad40177c3ae54fd7d20a440f782f32,1cf89477c751d9ce3e9a5759413448ed6d6a0e62bcf7ad23569fcd0acfcc6a8c,094bf50f7c8aa7d42b58368fbac11f983b6abb9414fb263f86b1b1adb27c275c
02,r2-100000-Numeric-producer-only,Numeric,100000,producer-only,2,e32c45f7777af32937e59bc0268773b33eff1034,control-complete,1000000,1000000,0,1000000,0,0,0,0,1000000,0,0,72000000,0,4075,75,100000.07894006232,0,0,0,0,0,0,0,73080488,9.999992106,10.001012306,0.0010202,0.0,0.0,0.0020409,10.019955243,10.615406,0,,5392.534,0,100000|100000|100000|100000|100000|100000|100000|100000|100000|100000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,150233088,76247040,0,0,,,,,,bab2b942f9899433dc35b195ace01ee07f803b3c8b0d41968657f71d7efa6e0d,0ed545c3a68308c9988202aac4b1b8ce4d17501ecf879d462af3a4e36244010a,
02,r2-100000-Numeric-sqlite,Numeric,100000,sqlite,2,e32c45f7777af32937e59bc0268773b33eff1034,queue-overload,1000000,1000000,0,855456,144544,0,0,855456,0,0,855456,61592832,0,4096,4000,100000.08865007859,85127.59879440306,85127.59879440306,114184192,27549696,86634496,132085240,17835512,1211758408,9.999991135,10.049102901,0.049111766,3.561276647,0.004468569,3.574406406,13.730585956,17.053879,3342,255.97127468581687,5390.951,103651.724,100000|100000|100000|99999|100001|100000|100000|100000|100000|100000|0,54272|83712|91904|88320|82688|85248|89856|92416|90624|92160|4256|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,210092032,134692864,63311872,0,0.022938834,0.055705596,1.288141854,30340.162,496b46a24af7354fa36dd6f74dfbb28cf813538014842948cb2edf4486863f94,827932bc430be7ecfd0d8aa51cfa02cf646b2af425b91b4935e1b41e46f5e0da,3d83e78ec71d4ef14286d013e86fab0f9ee99d2c76df5f099b4cbca605fb2c74,a27e6444b5e3032e8e3de6d5b73e4834ea2b46b16cce17a6a5213918174ad8ce
02,r2-100000-RepeatedStacks-producer-only,RepeatedStacks,100000,producer-only,2,e32c45f7777af32937e59bc0268773b33eff1034,control-complete,1000000,1000000,0,1000000,0,0,0,0,1000000,0,0,72000000,26002,1622,28,100000.0886000785,0,0,0,0,0,0,0,73704304,9.99999114,10.000989013,0.000997873,0.0,0.0,0.001006772,10.018832613,10.647794,0,,6240.615,0,100000|100000|100000|100000|100000|100000|100000|100000|100000|100000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,150122496,76152832,0,0,,,,,,a59bdb133d553ba343aedbc14d61c3386c290f80ef665e94aacb00668e84a73a,a67fab34733f469dfea3c0284f80eded610a6e99209aeecfaa988c22bc596ee1,
02,r2-100000-RepeatedStacks-sqlite,RepeatedStacks,100000,sqlite,2,e32c45f7777af32937e59bc0268773b33eff1034,queue-overload,1000000,1000000,0,852099,147901,0,0,852099,0,0,853123,61351128,26002,4096,3971,100000.07435005528,84787.15083352955,84889.04279966674,113717248,27447296,86269952,131544136,17761352,1209798352,9.999992565,10.049860051,0.049867486,2.714280913,0.003964695,2.728056812,12.877002962,16.340612,3329,255.9624511865425,5682.642,91507.564,100000|100000|100000|100000|100000|100000|100000|99999|100001|100000|0,58368|77568|89344|90112|91392|91392|88320|90112|83456|87808|4227|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,210251776,135012352,62693376,0,0.024348198,0.057594433,1.260528293,30347.392,7af4f425236a9196b8ecfb97005fd24254bb1dc12912e145eb958546c2d417ce,058e3b84c9f55bcb84c35870eee255c8125cab6717be06b0e34fc68dd0252d8d,eef3376b14a260a0a319e51d6a70ce2d87045718bedc24cd59727cf898dc8a15,2f6a287e2c7b2a52252b28f9a6bf146888fcf70dfba09fa75c38c80db163176a
02,r2-100000-NovelStacks-producer-only,NovelStacks,100000,producer-only,2,e32c45f7777af32937e59bc0268773b33eff1034,dictionary-cap,1000000,1000000,0,1000000,0,983616,0,0,16384,0,0,1179648,3462298,1681,43,100000.09155008382,0,0,0,0,0,0,0,530607520,9.999990845,10.001380422,0.001389577,0.0,0.0,0.034935325,10.053316179,10.727337,0,,5495.462,0,100000|100000|100000|99999|100001|100000|99999|100001|100000|100000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,152752128,78761984,0,0,,,,,,c5809704b597482e22e4d0aa1a28ba05aa54238c39db6cfe8766e84fde3fef0b,197af47aa99d4733b33292dca958a6388fe5656a037f1e16e8ceb8b3a38880e1,
02,r2-100000-NovelStacks-sqlite,NovelStacks,100000,sqlite,2,e32c45f7777af32937e59bc0268773b33eff1034,queue-overload,1000000,1000000,0,932666,67334,916282,0,16384,0,0,147456,1179648,3495066,4096,81,100000.06612004372,1638.277591666389,14744.498324997503,5931008,4468736,1462272,6348152,1289592,596828792,9.999993388,10.000747177,0.000753789,0.053573258,0.005448124,0.090574846,10.194632227,11.437437,64,256.0,5417.173,241686.025,100000|100000|100000|100000|100000|100000|100000|100000|100000|100000|0,16384|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,160677888,85295104,74874880,0,0.022967936,0.036259741,0.174969328,11010.232,04a73fb5753f3f407f6bf51789888916d02138bbfb37c9d3baf51c7ba311a170,89bd133ff00fab062faa04e0b2f971fc7b7acf56a5604a5f41ae63915bd4ecea,997e11a88b0b048ffa082f89dacefe07bb832cb245dc22e7bb5c94948dfe1490,235d5178bd5de0ef2415daf48b0804fd1f5e5eae68d9b7e1fbf5a0ae3ed485b6
02,r2-100000-Activity-producer-only,Activity,100000,producer-only,2,e32c45f7777af32937e59bc0268773b33eff1034,logical-cap,1000000,1000000,0,1000000,0,0,259829,0,740171,0,0,100663256,0,1634,9,100000.07863006182,0,0,0,0,0,0,0,72784488,9.999992137,10.001027403,0.001035266,0.0,0.0,0.00187932,10.019206642,10.823159,0,,5501.517,0,100000|100000|100000|100000|100000|100000|100000|100000|100000|100000|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,150564864,76410880,0,0,,,,,,4e738249291de5d2157c915fe68856250b3532cf896c496c481003e73d7a5116,820d43fc6ddd0eab9574464f73e85d749c4cfd5424d5747d31644d2b3acee589,
